Evasion,Adulto_Mayor,Pareja,Dependientes,Meses_Contrato,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargo_Mensual,Puntaje_Inseguro,Total_Servicios
1,1,1,0,27,No phone service,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),36.5,4.0,1.0
1,0,0,0,12,0,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,95.5,3.0,4.0
1,0,0,0,4,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.25,4.0,0.0
0,0,0,0,31,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.15,3.0,2.0
0,0,0,0,10,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.0,4.0,1.0
0,0,1,0,41,0,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),86.2,1.0,4.0
0,1,0,0,18,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.85,3.0,2.0
0,0,1,1,32,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,86.1,3.0,3.0
0,0,0,0,10,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.75,4.0,1.0
1,1,0,0,49,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.2,4.0,3.0
0,0,0,0,62,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,4.0,1.0
0,0,1,1,42,No phone service,DSL,1,0,1,1,1,0,Two year,0,Credit card (automatic),48.15,1.0,4.0
0,1,1,0,72,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),98.35,3.0,4.0
0,0,0,0,24,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,89.55,3.0,3.0
0,0,0,0,65,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.1,4.0,1.0
0,0,1,1,72,1,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),106.1,0.0,6.0
1,0,0,0,5,No phone service,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,39.5,3.0,2.0
0,1,1,0,70,1,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),75.65,4.0,1.0
0,1,1,0,50,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,100.65,3.0,4.0
1,0,0,0,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,4.0,2.0
1,0,0,0,2,No phone service,DSL,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),40.4,1.0,3.0
0,0,1,1,71,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),73.35,2.0,5.0
0,0,1,0,71,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),104.1,2.0,5.0
0,0,0,0,68,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),82.45,0.0,7.0
0,0,1,1,43,1,Fiber optic,1,0,1,1,0,0,One year,1,Credit card (automatic),91.25,1.0,4.0
0,0,1,1,72,1,Fiber optic,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),90.35,1.0,4.0
1,0,1,1,5,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,83.6,3.0,3.0
0,0,0,0,17,1,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,86.75,2.0,3.0
1,0,0,0,4,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,4.0,1.0
1,0,1,1,15,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.0,4.0,1.0
1,0,0,0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,4.0,1.0
0,1,0,0,31,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.7,3.0,3.0
0,0,0,0,41,0,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),99.65,2.0,5.0
0,0,1,1,67,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),103.15,1.0,6.0
0,0,0,0,17,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,4.0,1.0
0,0,1,1,48,0,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),70.1,1.0,5.0
1,0,0,0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.05,4.0,1.0
0,1,1,1,28,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,35.9,4.0,1.0
1,0,0,0,9,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.4,4.0,3.0
0,1,0,0,71,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.65,4.0,1.0
0,0,1,0,26,No phone service,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),35.4,2.0,2.0
0,0,0,1,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.0,4.0,1.0
0,1,1,0,11,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,82.9,3.0,3.0
0,0,0,0,13,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.55,3.0,2.0
0,0,1,0,71,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,82.55,1.0,6.0
0,0,1,0,4,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,4.0,1.0
1,1,0,0,9,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.55,3.0,2.0
0,0,1,1,53,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,1.0,5.0
1,0,1,1,58,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),93.4,2.0,4.0
0,0,1,1,0,0,DSL,1,1,1,0,1,1,Two year,0,Mailed check,80.85,1.0,6.0
0,0,0,0,43,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,91.65,2.0,4.0
1,0,0,0,2,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,79.85,2.0,3.0
0,0,0,0,4,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.15,4.0,1.0
0,0,1,1,65,1,Fiber optic,1,1,0,1,1,0,Two year,1,Credit card (automatic),99.05,1.0,5.0
0,0,0,1,13,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.15,2.0,5.0
0,0,1,0,49,1,DSL,1,0,0,0,0,0,One year,1,Electronic check,55.35,3.0,2.0
0,0,1,1,8,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.85,4.0,1.0
0,0,1,1,72,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,0.0,7.0
1,0,1,1,4,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.85,4.0,2.0
0,0,0,0,66,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.7,4.0,1.0
0,1,0,0,43,No phone service,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),33.45,2.0,2.0
0,1,1,0,52,0,Fiber optic,1,0,1,1,1,1,One year,1,Bank transfer (automatic),104.45,1.0,6.0
0,0,0,0,61,1,Fiber optic,1,1,1,1,1,1,One year,1,Electronic check,118.6,0.0,7.0
0,0,0,1,69,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.45,0.0,6.0
0,0,1,1,70,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),97.55,2.0,4.0
0,0,0,0,71,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.55,4.0,1.0
1,1,1,0,10,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,92.5,1.0,5.0
1,0,0,0,69,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),106.5,2.0,5.0
0,0,1,1,46,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,81.0,1.0,6.0
0,0,0,0,28,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,59.9,1.0,4.0
0,0,0,0,11,0,DSL,0,0,1,1,0,1,One year,0,Credit card (automatic),64.9,2.0,4.0
0,1,1,0,61,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,3.0,3.0
1,0,0,0,3,No phone service,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),35.2,4.0,1.0
0,0,0,0,6,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,78.95,2.0,3.0
0,0,0,0,3,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,107.95,2.0,5.0
0,1,0,0,22,0,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,69.75,1.0,5.0
0,0,0,0,52,No phone service,DSL,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),58.75,1.0,5.0
0,0,1,0,72,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,84.45,0.0,7.0
1,0,0,0,29,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),68.85,1.0,5.0
1,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,4.0,1.0
0,0,1,1,50,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,4.0,1.0
0,0,1,1,7,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,4.0,1.0
0,0,0,0,40,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,50.25,3.0,2.0
0,0,0,0,12,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.15,4.0,1.0
0,0,0,0,9,0,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),59.5,3.0,3.0
0,0,0,0,8,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,49.4,3.0,2.0
0,0,1,0,72,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.65,1.0,5.0
0,0,1,0,71,1,DSL,1,1,0,1,1,0,Two year,0,Credit card (automatic),73.5,1.0,5.0
0,0,1,0,72,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,4.0,1.0
0,0,1,1,34,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,84.75,0.0,7.0
0,0,0,0,24,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.6,4.0,1.0
0,0,1,1,56,1,DSL,1,0,1,0,0,1,One year,1,Bank transfer (automatic),68.75,2.0,4.0
0,1,0,0,52,1,DSL,1,0,1,0,0,0,Two year,0,Bank transfer (automatic),59.85,2.0,3.0
0,0,1,1,55,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,21.0,4.0,1.0
0,0,1,1,69,0,DSL,0,1,1,1,0,0,One year,0,Bank transfer (automatic),59.1,1.0,4.0
0,0,1,0,68,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),110.8,1.0,6.0
1,0,0,0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,4.0,3.0
0,0,0,1,63,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,4.0,1.0
0,0,1,0,50,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,104.4,2.0,5.0
0,0,1,0,72,1,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),67.8,0.0,5.0
0,0,1,1,70,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.05,2.0,5.0
0,0,1,1,39,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,4.0,1.0
1,1,0,0,2,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,4.0,1.0
0,0,0,1,3,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,4.0,1.0
0,0,1,1,52,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),101.25,3.0,4.0
1,1,0,0,33,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),83.85,2.0,3.0
0,0,1,0,20,0,DSL,1,0,0,1,0,1,One year,1,Mailed check,64.15,2.0,4.0
0,0,1,1,70,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.4,1.0,6.0
0,0,0,0,37,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,3.0,4.0
0,1,0,0,7,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.3,3.0,2.0
0,1,1,0,56,1,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),68.45,0.0,5.0
0,0,1,0,57,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,4.0,1.0
0,0,0,1,48,1,DSL,1,1,1,0,0,0,One year,1,Bank transfer (automatic),64.4,1.0,4.0
0,0,1,1,56,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),96.95,2.0,4.0
1,0,1,1,19,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,100.95,3.0,4.0
0,1,1,0,62,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,89.1,1.0,4.0
0,0,1,0,23,0,DSL,1,0,1,1,0,1,One year,1,Bank transfer (automatic),68.75,1.0,5.0
0,0,1,1,29,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,60.2,3.0,3.0
0,0,0,0,29,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),75.35,2.0,5.0
1,0,0,0,2,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.8,4.0,1.0
1,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.45,4.0,1.0
1,0,0,0,3,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,4.0,1.0
0,0,1,1,21,0,DSL,0,1,0,0,1,0,One year,1,Credit card (automatic),58.85,3.0,3.0
0,0,0,0,16,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),74.55,3.0,2.0
0,0,1,1,16,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1.0,5.0
1,0,1,0,5,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Mailed check,88.9,2.0,4.0
0,0,0,0,18,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,3.0,2.0
0,0,1,1,33,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,58.45,1.0,4.0
0,0,1,1,35,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,4.0,1.0
0,0,1,0,71,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.45,4.0,1.0
0,0,1,1,71,0,DSL,1,0,1,1,0,1,Two year,1,Credit card (automatic),70.85,1.0,5.0
0,0,1,1,33,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Credit card (automatic),88.6,1.0,4.0
0,0,0,0,22,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,4.0,1.0
0,0,0,0,68,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,4.0,1.0
0,0,0,1,27,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,4.0,1.0
0,0,0,0,6,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,4.0,1.0
0,0,1,1,70,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,4.0,1.0
0,0,1,0,49,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),106.65,0.0,6.0
0,1,1,0,44,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,3.0,3.0
0,0,0,1,2,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,4.0,1.0
0,0,0,0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.45,4.0,1.0
0,0,1,1,26,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.15,4.0,1.0
0,0,0,0,46,No phone service,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,1.0,5.0
0,0,0,0,10,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,4.0,1.0
1,0,0,1,1,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.35,3.0,1.0
0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,4.0,1.0
1,1,1,0,6,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.2,3.0,3.0
0,0,0,0,32,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,4.0,1.0
0,0,0,0,60,No phone service,DSL,1,0,1,0,0,1,One year,1,Electronic check,44.45,2.0,3.0
1,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,4.0,1.0
1,0,1,1,6,0,DSL,1,1,0,0,0,0,Month-to-month,0,Credit card (automatic),55.9,2.0,3.0
0,0,1,1,23,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,4.0,1.0
0,0,1,0,72,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),88.05,0.0,7.0
0,0,0,0,11,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,4.0,1.0
0,0,1,1,5,No phone service,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,34.25,2.0,2.0
1,0,0,0,19,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,3.0,4.0
0,0,1,1,72,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,4.0,1.0
1,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.4,4.0,1.0
0,0,1,0,35,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.85,3.0,3.0
0,0,1,1,58,1,Fiber optic,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),94.35,2.0,4.0
1,1,1,0,50,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.05,2.0,4.0
1,0,0,0,13,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,4.0,2.0
0,0,0,1,72,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,4.0,1.0
0,0,0,0,56,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),81.8,1.0,6.0
0,0,0,0,9,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.05,4.0,1.0
1,0,1,1,3,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,50.15,3.0,2.0
0,1,1,0,67,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,105.6,2.0,5.0
0,0,1,1,31,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,89.3,1.0,4.0
1,0,0,0,13,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,4.0,1.0
0,0,0,0,31,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,3.0,4.0
0,0,1,1,70,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,4.0,1.0
0,0,0,0,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,4.0,1.0
1,0,1,1,45,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.15,2.0,3.0
0,0,1,1,55,1,DSL,1,1,0,1,1,0,One year,1,Credit card (automatic),75.0,1.0,5.0
1,1,0,0,15,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.2,4.0,1.0
1,0,0,0,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,4.0,2.0
0,1,1,0,34,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.15,2.0,4.0
1,1,0,0,18,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.45,2.0,3.0
0,0,1,0,32,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,4.0,1.0
0,0,1,0,72,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,0.0,7.0
0,0,1,0,70,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,79.15,0.0,6.0
0,0,1,0,49,1,DSL,1,1,1,0,0,1,One year,0,Electronic check,71.8,1.0,5.0
0,0,1,0,2,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),69.0,3.0,4.0
0,0,1,1,37,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.35,4.0,1.0
0,1,0,0,32,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,4.0,1.0
0,0,0,0,32,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,4.0,1.0
1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.35,4.0,2.0
0,0,0,0,2,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,4.0,1.0
0,0,1,0,64,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.55,3.0,2.0
1,0,1,0,19,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.65,3.0,3.0
1,0,0,0,10,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,1.0,6.0
0,0,1,1,13,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,1.0,5.0
0,0,0,1,41,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,4.0,1.0
0,0,0,0,9,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,4.0,1.0
0,0,0,0,69,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.5,0.0,6.0
1,1,1,0,7,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,4.0,1.0
0,0,0,1,22,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,4.0,2.0
0,0,1,1,23,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,3.0,2.0
0,1,0,0,17,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,4.0,3.0
0,1,1,0,15,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,2.0,4.0
0,0,1,1,48,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,4.0,1.0
0,0,0,0,19,1,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,56.1,3.0,2.0
1,0,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,4.0,1.0
